timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705800770832,51,Resource 5 | Open Connection,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-1,,true,,145,168,1,1,null,0,0,51
1705800770897,4,Resource 5 | PingPong Request,200,OK,Run 1 time by 100 users withing 10 seconds 1-1,,true,,2,6,1,1,null,0,0,0
1705800770901,85,Resource 5 | GetLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-1,text,true,,145,38,2,2,null,0,0,0
1705800770987,56,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-1,text,true,,118,121,3,3,null,0,0,0
1705800770906,140,Resource 5 | Open Connection,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-2,,true,,145,168,3,3,null,0,0,140
1705800771047,2,Resource 5 | PingPong Request,200,OK,Run 1 time by 100 users withing 10 seconds 1-2,,true,,2,6,3,3,null,0,0,0
1705800771044,74,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-1,text,true,,14388,35,4,4,null,0,0,0
1705800771119,14,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-1,text,true,,4,31,4,4,null,0,0,0
1705800771050,111,Resource 5 | GetLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-2,text,true,,118,38,4,4,null,0,0,0
1705800771162,47,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-2,text,true,,118,121,5,5,null,0,0,0
1705800771017,195,Resource 5 | Open Connection,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-3,,true,,145,168,5,5,null,0,0,195
1705800771213,1,Resource 5 | PingPong Request,200,OK,Run 1 time by 100 users withing 10 seconds 1-3,,true,,2,6,5,5,null,0,0,0
1705800771105,148,Resource 5 | Open Connection,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-4,,true,,145,168,5,5,null,0,0,148
1705800771253,1,Resource 5 | PingPong Request,200,OK,Run 1 time by 100 users withing 10 seconds 1-4,,true,,2,6,5,5,null,0,0,0
1705800771210,131,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-2,text,true,,14506,35,6,6,null,0,0,0
1705800771341,2,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-2,text,true,,4,31,6,6,null,0,0,0
1705800771214,158,Resource 5 | GetLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-3,text,true,,118,38,6,6,null,0,0,0
1705800771255,146,Resource 5 | GetLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-4,text,true,,118,38,6,6,null,0,0,0
1705800771148,1265,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-1,text,true,,149,143,17,17,null,0,0,142
1705800772414,7,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-1,text,true,,4,31,17,17,null,0,0,0
1705800771373,1086,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-3,text,true,,118,121,16,16,null,0,0,0
1705800771401,1091,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-4,text,true,,118,121,16,16,null,0,0,0
