timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705797255397,2,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-79,text,true,,4,31,49,49,null,0,0,0
1705797254038,1398,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-89,text,true,,119,121,49,49,null,0,0,0
1705797254116,1357,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-90,text,true,,119,121,49,49,null,0,0,0
1705797254154,1366,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-80,text,true,,25071,35,49,49,null,0,0,0
1705797255520,3,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-80,text,true,,4,31,49,49,null,0,0,0
1705797254286,1273,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-91,text,true,,119,121,49,49,null,0,0,0
1705797254328,1275,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-81,text,true,,25190,35,49,49,null,0,0,0
1705797255603,2,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-81,text,true,,4,31,49,49,null,0,0,0
1705797254451,1210,Resource 5 | AddLocation,200,OK,Run 1 time by 100 users withing 10 seconds 1-92,text,true,,119,121,49,49,null,0,0,0
1705797254490,1215,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-82,text,true,,25309,35,49,49,null,0,0,0
1705797255705,0,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-82,text,true,,4,31,49,49,null,0,0,0
1705797250243,5506,Location | GetResourcesNearby,101,Switching Protocols,Run 1 time by 100 users withing 10 seconds 1-51,text,true,,149,143,49,49,null,0,0,4249
1705797255750,2,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-51,text,true,,4,31,49,49,null,0,0,0
1705797254526,1324,Resource 5 | GetTrack,200,OK,Run 1 time by 100 users withing 10 seconds 1-83,text,true,,25309,35,48,48,null,0,0,0
1705797255851,4,Resource 5 | CloseConnection,1000,Connection closed.,Run 1 time by 100 users withing 10 seconds 1-83,text,true,,4,31,48,48,null,0,0,0
